душа,8
дурак,8
государь,8
господь,8
гораздо,8
гнев,8
выкупить,8
возвращаться,8
внимание,8
вещь,8
бумажка,8
une,8
si,8
rouge,8
il,8
comme,8
ce,8
c'est,8
экий,7
частый,7
французский,7
учитель,7
упасть,7
указывать,7
уверить,7
тюрьма,7
талер,7
страсть,7
средство,7
способный,7
спокойно,7
соскочить,7
сопровождать,7
смешной,7
скрывать,7
скамейка,7
семьсот,7
семьдесят,7
свёртка,7
рядом,7
ряд,7
рубль,7
род,7
ровно,7
решить,7
расспрашивать,7
раздражительный,7
пятнадцать,7
пустить,7
прошептать,7
простить,7
проклятый,7
проигрывать,7
причина,7
пристальный,7
порядок,7
попросить,7
полячка,7
подать,7
письмо,7
перед,7
парка,7
оттенок,7
откровенный,7
остановить,7
остальной,7
оказаться,7
ожидание,7
обещать,7
обедать,7
нянюшка,7
ненавистный,7
немедленно,7
нелепый,7
неизвестно,7
находиться,7
насчёт,7
наблюдать,7
монсиньор,7
молчать,7
молча,7
молодой,7
лето,7
лежать,7
куш,7
кофе,7
кое-как,7
кликнуть,7
как-нибудь,7
интересоваться,7
интерес,7
избегать,7
золотой,7
захохотать,7
засмеяться,7
заботиться,7
да-с,7
губа,7
генеральский,7
вынуть,7
выдержать,7
вспомнить,7
вслух,7
вроде,7
вперёд,7
возможность,7
вниз,7
видно,7
весёлый,7
вежливый,7
василиевич,7
близкий,7
беспрерывно,7
банковый,7
антонид,7
passe,7
n'est,7
я-то,6
этаж,6
шестнадцать,6
шепнуть,6
швейцария,6
чужой,6
чувствовать,6
четверть,6
чемодан,6
федосья,6
факт,6
умолять,6
ударить,6
угодный,6
туда,6
требовать,6
точный,6
толпа,6
толк,6
терпеть,6
сын,6
существо,6
сухо,6
сумма,6
судьба,6
строго,6
страх,6
старуха,6
стараться,6
сперва,6
сообщить,6
собственно,6
смешно,6
сметь,6
сесть,6
семейный,6
село,6
сволочь,6
самолюбие,6
решаться,6
рассердиться,6
разменять,6
прочесть,6
произвести,6
пробовать,6
приходить,6
пристально,6
припоминать,6
пригодиться,6
презрительно,6
появиться,6
похожий,6
поступить,6
порядочный,6
поручение,6
поминутно,6
полчаса,6
полный,6
покамест,6
позволять,6
подняться,6
поднять,6
повторить,6
поверьте,6
пить,6
писать,6
переходить,6
перестать,6
пан,6
очевидный,6
отчаяние,6
отойти,6
откуда,6
отказаться,6
отвести,6
осмотреть,6
оно,6
около,6
однажды,6
одетый,6
няня,6
ничто,6
нетерпение,6
неприятность,6
немой,6
немец,6
напротив,6
написать,6
называться,6
наблюдение,6
мир,6
милый,6
менять,6
любопытство,6
куда-то,6
кто-то,6
кто-нибудь,6
кошелёк,6
коридор,6
компания,6
кивнуть,6
итак,6
зря,6
зритель,6
знакомый,6
застенчивый,6
занять,6
закружиться,6
заговаривать,6
дуэль,6
длинный,6
дикий,6
дама,6
далеко,6
глупо,6
где-нибудь,6
выходка,6
выразиться,6
вызывать,6
вскочить,6
воспоминание,6
воскликнуть,6
воля,6
волнение,6
внимательно,6
внизу,6
влюбить,6
верно,6
бред,6
болезнь,6
беспокоиться,6
белый,6
ах,6
аль,6
mille,6
manque,6
ja,6
eh,6
du,6
des,6
bien,6
экипаж,5
эдак,5
шутка,5
школьничество,5
шарик,5
целовать,5
цвет,5
хохотать,5
фрак,5
фраза,5
фантазия,5
ухо,5
употребить,5
унылый,5
удовлетворение,5
удивиться,5
убеждение,5
труд,5
терять,5
таковой,5
тайна,5
сыскать,5
существовать,5
суметь,5
суетиться,5
стыдно,5
стул,5
струсить,5
страшно,5
старший,5
спустя,5
спор,5
спокойствие,5
сорок,5
сомневаться,5
снять,5
слыхать,5
случаться,5
слеза,5
следить,5
скверный,5
система,5
сильно,5
сзади,5
свидетель,5
сверх,5
свадьба,5
рот,5
резкий,5
редко,5
расстаться,5
расслышать,5
распорядиться,5
расплатиться,5
разъяснить,5
радость,5
рада,5
пусть,5
пустой,5
просьба,5
происходить,5
прогулка,5
прислать,5
приличный,5
прилично,5
приглашение,5
привязаться,5
прибить,5
преимущественно,5
предложить,5
правый,5
появление,5
почтительный,5
почему-то,5
потеряться,5
послушать,5
получать,5
полтора,5
показывать,5
пожать,5
подскочить,5
подробность,5
подозревать,5
подлый,5
поговорить,5
повернуться,5
поверить,5
по-французски,5
плохо,5
перенести,5
перейти,5
переводить,5
парк,5
ошибаться,5
отыскать,5
отходить,5
отсюда,5
откровенно,5
отвращение,5
отворить,5
осматривать,5
опомниться,5
опасно,5
обратить,5
носильщик,5
никак,5
нестерпимый,5
необыкновенно,5
необходимый,5
ненавидеть,5
некогда,5
неизвестный,5
начаться,5
насмешливый,5
монета,5
мгновение,5
махнуть,5
любезный,5
ложиться,5
лично,5
крыльцо,5
крепко,5
корысть,5
кончить,5
конторщик,5
коляска,5
князёк,5
катастрофа,5
карандаш,5
исчезнуть,5
исступление,5
имение,5
изящный,5
изумление,5
изволить,5
идея,5
злоба,5
заставить,5
заключить,5
заклад,5
загребать,5
завертеться,5
забота,5
жид,5
еда,5
драться,5
доложить,5
джентльмен,5
деньга-то,5
дальнейший,5
грудь,5
груда,5
гора,5
глубокий,5
генеральша,5
галстук,5
высказать,5
выехать,5
выгнать,5
вурмергельм,5
всь,5
встречаться,5
встретиться,5
встать,5
вставать,5
волос,5
во-вторых,5
видать,5
вести,5
весело,5
великолепный,5
великий,5
вексель,5
бывший,5
бумажник,5
бровь,5
берлин,5
безобразный,5
аббат,5
votre,5
quarante,5
nous,5
les,5
est,5
en,5
du-placet,5
cher,5
cent,5
bete,5
эффект,4
это-то,4
щека,4
чуть-чуть,4
чудесный,4
честный,4
честность,4
честной,4
чай,4
хныкать,4
фунт,4
француженка,4
франкфурт,4
фонтан,4
фатер,4
учёный,4
участь,4
участвовать,4
установиться,4
услышать,4
услуга,4
умирать,4
ужас,4
удивлённый,4
удивительно,4
уверять,4
уважение,4
тысячефранковый,4
ты-то,4
тут-то,4
трудно,4
тревога,4
точь-в-точь,4
точка,4
толстый,4
толкаться,4
тихо,4
сходить,4
способ,4
сопоставление,4
солгать,4
согласный,4
советовать,4
совершенный,4
собираться,4
смерть,4
служить,4
сиять,4
секунда,4
сезон,4
сделаться,4
свет,4
сверкать,4
сад,4
роль,4
родиться,4
речь,4
резко,4
расстроить,4
рассказ,4
располагать,4
рано,4
различить,4
разговаривать,4
разглядеть,4
радоваться,4
ради,4
путешествовать,4
пуститься,4
прыгать,4
протесниться,4
проигрываться,4
продолжение,4
провозгласить,4
приятно,4
приходиться,4
притом,4
прислуга,4
приказывать,4
привезти,4
прервать,4
предчувствовать,4
предупредить,4
предположить,4
превосходный,4
почтительно,4
постоять,4
постоянно,4
постель,4
постараться,4
посредник,4
поспешить,4
посметь,4
посетитель,4
поправить,4
помещение,4
полячок,4
поляк,4
пользоваться,4
положим,4
полагать,4
пожелать,4
пожалуйста,4
поездка,4
подымить,4
подхватить,4
подождать,4
подобный,4
подарить,4
по-моему,4
плакать,4
петух,4
петербург,4
передавать,4
паспорт,4
пасмурный,4
ощущать,4
отыграться,4
отчётливо,4
отчёт,4
отчим,4
отстать,4
отставка,4
открыться,4
отечество,4
отец,4
останавливать,4
оскорбить,4
окружающий,4
оглядывать,4
обязать,4
обыкновенно,4
общий,4
обрадоваться,4
оборотиться,4
оборот,4
обойтись,4
обнимать,4
нравиться,4
носить,4
нос,4
нетерпеливый,4
нести,4
неподвижно,4
необходимость,4
недавно,4
невероятный,4
небольшой,4
начинаться,4
начальство,4
натуральный,4
наплевать,4
намерить,4
намеренный,4
навсегда,4
наверх,4
многие,4
мелькнуть,4
маменька,4
лёгкий,4
лорд,4
лес,4
легкомысленный,4
коридорный,4
колпак,4
книга,4
кланяться,4
каморка,4
извинить,4
значить,4
здравствуйте,4
захотеться,4
заставлять,4
запечатать,4
замолчать,4
замечательный,4
задумчиво,4
задавать,4
загадка,4
зависеть,4
забывать,4
забава,4
жениться,4
жар,4
жалоба,4
ездить,4
дура,4
дружеский,4
доходить,4
достойный,4
достаться,4
долгий,4
доказать,4
дойти,4
довести,4
дескать,4
делаться,4
девять,4
девушка,4
девка,4
грязь,4
грустно,4
грубый,4
грубо,4
граф,4
граница,4
господин,4
гордый,4
глупость,4
где-то,4
выскочить,4
вынимать,4
вынести,4
вызов,4
вызвать,4
выводить,4
вы-то,4
вслед,4
впадать,4
воскреснуть,4
воротить,4
воровать,4
волноваться,4
возможно,4
возбудить,4
внести,4
влюбиться,4
власть,4
вино,4
винить,4
вздумать,4
везде,4
быстрый,4
болеть,4
богато,4
бледный,4
бешенство,4
бестолковый,4
бесполезно,4
бедный,4
бабка,4
wohl,4
vous,4
vieille,4
tombee,4
te,4
suis,4
sais-tu,4
oui,4
noir,4
jeu,4
hortense,4
generale,4
francs,4
es,4
donc,4
dis,4
d'angleterre,4
ca,4
являться,3
щелчок,3
шёлковый,3
шум,3
шея,3
шестьдесят,3
четыреста,3
четкать,3
чей-то,3
церковь,3
церемониться,3
целое,3
хозяин,3
ход,3
ха-ха-ха,3
фёдор,3
фигура,3
фантастический,3
учить,3
устроить,3
устроенный,3
устремить,3
устать,3
уставиться,3
усмехнуться,3
усесться,3
употреблять,3
упоминать,3
унижение,3
умоляющий,3
улица,3
указать,3
угол,3
уверенность,3
убедить,3
тянуть,3
трусить,3
триумф,3
тринадцать,3
тревожиться,3
толчок,3
толкнуть,3
тогдашний,3
тихий,3
течение,3
терпение,3
театр,3
тараторить,3
табльдот,3
существование,3
сухой,3
сутки,3
судить,3
стыдиться,3
строчка,3
страстный,3
страстно,3
стоя,3
стопка,3
старое,3
спустить,3
справиться,3
спорить,3
спина,3
спешить,3
сотня,3
состоять,3
сообразить,3
соображение,3
сомнение,3
солдат,3
соединиться,3
совестно,3
собраться,3
собирать,3
сношение,3
снова,3
смуглый,3
слушаться,3
случайно,3
следственно,3
слегка,3
славный,3
скучный,3
скучно,3
скрыться,3
скромно,3
скомпрометировать,3
семья,3
секретарь,3
седой,3
сегодняшний,3
сдержать,3
связать,3
свысока,3
сводить,3
сбить,3
сбивать,3
сбегать,3
сахаровар,3
рулеточный,3
ругательство,3
родственница,3
родственник,3
родня,3
родный,3
резка,3
редкий,3
расчётливый,3
растолковать,3
рассыпаться,3
рассуждать,3
расставить,3
рассеянный,3
распространяться,3
распоряжаться,3
разориться,3
разный,3
различать,3
раздражить,3
раздаться,3
развязать,3
развернуть,3
разбойник,3
равнодушный,3
пятый,3
пятипроцентный,3
птица,3
прощение,3
прошлый,3
прочий,3
прохожий,3
протягивать,3
простой,3
просовывать,3
просвистаться,3
пропасть,3
происшествие,3
произойти,3
продать,3
проговориться,3
проводить,3
приём,3
припадок,3
приняться,3
принудить,3
приключение,3
приказание,3
прийтись,3
признак,3
приглашать,3
прибыть,3
прерывать,3
пренебрежение,3
прекрасный,3
предупреждать,3
предпочесть,3
предполагать,3
превышать,3
пощадить,3
пошлый,3
почесть,3
поцеловать,3
порой,3
порода,3
понятно,3
понести,3
помочь,3
помогать,3
полячишка,3
польский,3
пол,3
покончить,3
поколение,3
поклон,3
поздравлять,3
позабыть,3
подымать,3
подло,3
подлец,3
подивиться,3
подвиг,3
подверженный,3
подавать,3
погубить,3
погибший,3
погибнуть,3
повести,3
по-прежнему,3
плюнуть,3
платить,3
переговорить,3
перевод,3
перевернуть,3
пачка,3
паньск,3
память,3
падчерица,3
падкий,3
ошибиться,3
очнуться,3
очки,3
очистить,3
отыскивать,3
отъезд,3
оттого-то,3
оттого,3
отсчитать,3
относительно,3
открыть,3
откровенность,3
откатить,3
отказываться,3
отделываться,3
отвлечь,3
оставлять,3
особа,3
осматриваться,3
оскорбление,3
осведомиться,3
опека,3
она-то,3
олух,3
озаботить,3
одиннадцать,3
обыденный,3
общество,3
обругать,3
обращение,3
оборачиваться,3
обижаться,3
обидный,3
обещаться,3
обвинять,3
нынешний,3
ну-с,3
ножка,3
нечто,3
нечаянно,3
неудача,3
нервный,3
неприятный,3
неприличный,3
ненависть,3
неистовый,3
недурно,3
недостойный,3
недалеко,3
недавний,3
невольно,3
невозможный,3
небрежный,3
небрежно,3
небось,3
неблагородный,3
неблагодарный,3
находить,3
нахальный,3
наступать,3
настаивать,3
наскоро,3
народ,3
напоминать,3
наменять,3
найтись,3
называть,3
назвать,3
нажить,3
наделать,3
надвое,3
наведываться,3
мораль,3
молчание,3
множество,3
минутка,3
мешать,3
мерзавец,3
малый,3
любопытно,3
любезность,3
лишить,3
личность,3
лечь,3
лететь,3
лезть,3
левый,3
куда-нибудь,3
крыша,3
крутой,3
крупный,3
круперы,3
круперов,3
кружиться,3
кровь,3
красота,3
красивый,3
котора,3
конченый,3
комп,3
кой-какой,3
когда-нибудь,3
книжка,3
кельнер,3
кафе,3
карта,3
каковой,3
кавалькада,3
ишь,3
истратить,3
истинный,3
истерика,3
испугаться,3
испуг,3
искать,3
иль,3
изменять,3
изменить,3
изломанный,3
избавить,3
зрелище,3
знатный,3
знакомство,3
здоровье,3
захотеть,3
захлопотать,3
заснуть,3
засесть,3
заранее,3
запомнить,3
запереться,3
запереть,3
занятие,3
заносчивый,3
замуж,3
замирать,3
замечание,3
закурить,3
закрыть,3
зайти,3
зажечь,3
задать,3
загреб,3
завидеть,3
завещание,3
завести,3
жалкий,3
жалеть,3
ей-богу,3
дурной,3
достигнуть,3
достать,3
дорого,3
домашний,3
договорить,3
догнать,3
доверчивый,3
добродетельный,3
добро,3
держаться,3
девица,3
двинуть,3
двенадцатый,3
гуляние,3
грязно,3
грозно,3
графиня,3
городишко,3
гореть,3
гордо,3
гоноровый,3
гинец,3
гейн,3
выход,3
выставить,3
выразить,3
выпучить,3
выдавать,3
выгодно,3
вывести,3
выбежать,3
входить,3
втрое,3
встречать,3
вспоминать,3
всматриваться,3
впоследствии,3
вот-вот,3
восемнадцать,3
вор,3
возражение,3
возле,3
возвратиться,3
возвратить,3
вновь,3
внимательный,3
вкус,3
вихрь,3
видный,3
взяться,3
взглянуть,3
весь-то,3
великолепно,3
везти,3
вдвое,3
валяться,3
важность,3
важно,3
бывало,3
бумага,3
будущее,3
бросаться,3
брат,3
брак,3
бормотать,3
болтовня,3
благородный,3
бить,3
бесчисленный,3
беспокойство,3
беспокоить,3
безумный,3
бездна,3
бегать,3
барыня,3
бабулёнька,3
аристократичный,3
амальхен,3
альберт,3
vrai,3
veux,3
verras,3
tres,3
terrible,3
russes,3
russe,3
quatre,3
pauvre,3
pair,3
o,3
non,3
ne,3
messieurs,3
m-r,3
m-me,3
j'ai,3
grande,3
gagne,3
etais,3
enfance,3
elle,3
diable,3
comtesse,3
comte,3
cinquante,3
baboulinka,3
avec,3
apres,3
ярость,2
ярко,2
явный,2
явно,2
юлить,2
эффектный,2
эксцентричный,2
эксцентрический,2
эдакий-то,2
щегольск,2
шутить,2
школьничать,2
широкий,2
шик,2
шествие,2
шевелиться,2
швейцар,2
чулок,2
чудо,2
чистый,2
чинно,2
четвёртый,2
чепчик,2
чей,2
чашка,2
часы,2
цинический,2
церемония,2
целковый,2
цветок,2
хохот,2
хлопоты,2
хладнокровно,2
хитрый,2
хвост,2
хватать,2
хвалить,2
франция,2
форсить,2
физиономия,2
фатереть,2
фамилия,2
учиться,2
участник,2
участие,2
утренний,2
утопать,2
утонченность,2
устроиться,2
усталый,2
устав,2
успокоиться,2
успокоить,2
успевать,2
усовестить,2
усмехаться,2
условие,2
усиленно,2
ус,2
упрямство,2
упрекать,2
управлять,2
употребляться,2
унизить,2
умильно,2
украсть,2
узнавать,2
удостоить,2
удобный,2
удивить,2
удвоить,2
удвоенный,2
удаться,2
угадывать,2
угадать,2
увязаться,2
увидать,2
убитый,2
убираться,2
убеждать,2
тщеславие,2
трястись,2
трус,2
троюродный,2
трогательный,2
трепетать,2
тревожить,2
трата,2
тосковать,2
тоска,2
торопливо,2
торжество,2
тонкий,2
теснота,2
тесниться,2
теснить,2
теория,2
телеграмма-то,2
тащить,2
таинственный,2
сюртук,2
счесть,2
счастливый,2
схоронить,2
сунуть,2
сударь,2
стыдливый,2
стучать,2
стукнуть,2
стук,2
стелиться,2
статься,2
старушка,2
старичок,2
становиться,2
ссыпать,2
среди,2
срамить,2
сразу,2
справедливо,2
спохватиться,2
способность,2
спокойный,2
спальня,2
спа,2
составить,2
соседний,2
сорокалетний,2
сорвать,2
сопутствовать,2
соображать,2
соломинка,2
солнце,2
сокол,2
сойтись,2
сознаться,2
сознание,2
сознавать,2
соглашаться,2
совещаться,2
совет,2
совесть,2
совершить,2
соваться,2
событие,2
собрать,2
смущаться,2
смущать,2
смесь,2
сменяться,2
смелый,2
слушайте,2
слух,2
служба,2
следовательно,2
слагаться,2
скупой,2
скромный,2
скрежетать,2
скороговорка,2
скопить,2
складывать,2
сквозь,2
сквер,2
скакать,2
сие,2
сидя,2
сидеться,2
сжать,2
сердитый,2
северный,2
святой,2
связывать,2
своенравие,2
свеча,2
свежий,2
сведение,2
самодовольный,2
рулетенбургский,2
руководить,2
ругать,2
роща,2
ротшильд,2
рост,2
розовый,2
родственный,2
рисковать,2
риск,2
рейн,2
регулярно,2
расхохотаться,2
расход,2
растворить,2
рассчитываться,2
рассчитать,2
рассуждение,2
рассудок,2
рассудить,2
рассмотреть,2
расслабить,2
рассказываться,2
рассеянно,2
рассвет,2
расположение,2
распекать,2
раскаиваться,2
ранний,2
разряд,2
разразиться,2
разобрать,2
размазывать,2
разлететься,2
раздумывать,2
раздумать,2
раздражение,2
раздавать,2
разглядывать,2
развязность,2
развязка,2
развязаться,2
развлечение,2
развалиться,2
развалины,2
разбросать,2
разбогатеть,2
радостный,2
равнодушно,2
рабский,2
пьяный,2
пух,2
путь,2
путешественник,2
пустяк,2
пускать,2
прямой,2
пруссия,2
прошлое,2
прошедшее,2
прочь,2
проч,2
процесс,2
процент,2
противоречить,2
противно,2
просто-запросто,2
простейшее,2
проснуться,2
просидеть,2
просадить,2
проникнуть,2
промчаться,2
промолчать,2
промолвить,2
пролететь,2
пройтись,2
проехать,2
продавать,2
провести,2
проверить,2
пробыть,2
приятель,2
присутствие,2
приступить,2
пристать,2
присоединиться,2
присесть,2
приниматься,2
принести,2
принадлежащий,2
примечать,2
приличие,2
приключиться,2
приказ,2
признать,2
признание,2
приезжать,2
приезд,2
приданое,2
приготовиться,2
пригласить,2
привычка,2
приблизиться,2
прибавиться,2
претендовать,2
прерываться,2
презрительный,2
презирать,2
предчувствие,2
предстоящий,2
представлять,2
предположение,2
предназначить,2
предмет,2
предложение,2
православный,2
почтительность,2
почтенный,2
похвалить,2
поутру,2
посылка,2
посторонний,2
посредине,2
посол,2
послушаться,2
посвататься,2
посадить,2
поругаться,2
попытать,2
попробовать,2
поправлять,2
пополам,2
попадаться,2
поминать,2
помещица,2
помещаться,2
помешаться,2
помешательство,2
поместиться,2
помереть,2
поманить,2
полячковы,2
полюбить,2
полгода,2
полверста,2
покорно,2
покойница,2
покой,2
покинуть,2
показываться,2
поймать,2
познакомить,2
поздравление,2
поздравить,2
поздно,2
пожимать,2
подъезжать,2
подъезд,2
подушка,2
подтолкнуть,2
подставлять,2
подписать,2
подозрение,2
подобострастный,2
подкатить,2
подзадорить,2
поддерживать,2
повязывать,2
повстречаться,2
поворот,2
повелительный,2
поведение,2
побыть,2
побояться,2
побледнеть,2
побегушки,2
по-нашему,2
площадка,2
плевок,2
плебейский,2
план,2
питать,2
перечесть,2
перехватить,2
переставать,2
пересолить,2
перемигиваться,2
переменить,2
переговариваться,2
переглядываться,2
пахнуть,2
парфюмировать,2
пара,2
палец,2
ощутить,2
очутиться,2
очинно,2
отшатнуться,2
отчаянный,2
отталкивать,2
отсутствие,2
отрекомендовать,2
отрезать,2
отпустить,2
отправляться,2
отозваться,2
отнюдь,2
отмечать,2
открывать,2
откланяться,2
отказать,2
отзыв,2
отвязаться,2
отвориться,2
остроумно,2
осторожный,2
